Neighborhood,Year,Season,Property Type,Bedrooms,Bathrooms,Year Built,Renovation Year,Garage Type,Square Footage (House),Square Footage (Land),Basement,Legal Units,Market Price
Uptown,2004,Summer,Triplex,1,2,1998,2018.0,Single,682,5572,Finished,1,2440632.714
Uptown,2004,Fall,House,3,2,1998,2019.0,None,1256,3643,Not Finished,2,1882244.8
Uptown,2004,Winter,Triplex,3,1,1960,1989.0,None,2287,4351,Finished,0,2235013.68
Uptown,2005,Spring,Townhouse,1,3,1953,,Single,4759,8921,Not Finished,2,1612862.73
Uptown,2005,Summer,House,5,1,2012,,None,3608,9986,Finished,1,889384.909
Uptown,2005,Fall,House,2,3,1955,1977.0,Single,2711,8016,Finished,2,3513297.89
Uptown,2005,Winter,Duplex,4,1,1954,,Double,996,7001,Finished,2,1924591.92
Uptown,2006,Spring,Townhouse,4,3,2004,,Single,1422,9697,Not Finished,0,1987703.15
Uptown,2006,Summer,Townhouse,2,3,1973,,Single,2232,3628,Finished,2,2166235.73
Uptown,2006,Fall,Duplex,1,1,2013,,Double,4206,6787,Not Finished,1,1456765.34
Uptown,2006,Winter,Triplex,3,3,2000,2018.0,Triple,1882,5580,Not Finished,0,2543100.65
Uptown,2007,Spring,House,4,3,2018,,None,3352,9874,Not Finished,2,907515.0
Uptown,2007,Summer,Duplex,3,2,2014,,Triple,1322,7832,Finished,2,1181172.66
Uptown,2007,Fall,Triplex,2,1,1978,,Single,1970,2070,Not Finished,2,1834265.66
Uptown,2007,Winter,House,3,1,2001,2023.0,None,1892,3456,Not Finished,0,1052770.54
Uptown,2008,Spring,House,4,1,1959,1971.0,None,2575,1527,Not Finished,1,1167473.56
Uptown,2008,Summer,Condo,1,2,1970,,Single,4300,6559,Not Finished,1,1372082.5
Uptown,2008,Fall,Townhouse,5,2,2012,,Triple,890,4390,Finished,1,1191629.22
Uptown,2008,Winter,Townhouse,2,1,1984,,Double,2840,3465,Finished,2,1119558.86
Uptown,2009,Spring,Triplex,5,1,1978,,Single,2072,7148,Not Finished,0,1702495.71
Uptown,2009,Summer,Triplex,2,3,1998,,None,1466,9269,Not Finished,1,3038218.44
Uptown,2009,Fall,Triplex,2,2,1952,,Single,1717,9187,Finished,0,2446291.72
Uptown,2009,Winter,Townhouse,2,1,1971,,Single,795,3881,Not Finished,1,1098539.84
Uptown,2010,Spring,Condo,3,2,1993,2011.0,Single,3747,9317,Not Finished,0,1106050.8
Uptown,2010,Summer,Townhouse,1,3,2009,2020.0,Double,2121,4768,Finished,1,2446389.62
Uptown,2010,Fall,Triplex,3,3,1979,,None,548,2569,Not Finished,0,3118358.49
Uptown,2010,Winter,House,1,3,1993,,None,4500,7003,Finished,1,2114648.99
Uptown,2011,Spring,Townhouse,1,2,2015,,Single,3504,7650,Finished,0,1985115.18
Uptown,2011,Summer,House,2,2,1996,,None,2839,9767,Not Finished,0,1835763.64
Uptown,2011,Fall,Condo,2,2,1968,,Single,2175,1508,Finished,2,928582.83
Uptown,2011,Winter,Condo,5,3,1996,,Triple,3941,1068,Finished,0,932048.71
Uptown,2012,Spring,Duplex,5,3,1984,,Double,4411,9841,Not Finished,0,2556311.07
Uptown,2012,Summer,House,4,2,2005,,Triple,4756,4712,Not Finished,0,974755.53
Uptown,2012,Fall,Duplex,4,2,1991,2010.0,None,2961,5981,Finished,1,2208602.42
Uptown,2012,Winter,Duplex,3,2,2019,,Single,2360,5962,Not Finished,0,1725849.45
Uptown,2013,Spring,House,1,2,1995,,Double,4861,4799,Not Finished,2,2974280.561
Uptown,2013,Summer,House,4,3,1981,2010.0,Single,2006,3393,Not Finished,1,4421480.72
Uptown,2013,Fall,Duplex,1,2,2019,,Triple,2430,8820,Not Finished,1,3106649.19
Uptown,2013,Winter,Duplex,1,1,1996,2013.0,Double,4357,8489,Finished,2,2191634.96
Uptown,2014,Spring,Duplex,3,2,1992,2013.0,Triple,3522,9514,Not Finished,1,1684203.91
Uptown,2014,Summer,Condo,3,1,2015,,Double,2685,6769,Not Finished,1,1778381.8
Uptown,2014,Fall,Townhouse,3,1,1976,,Triple,4136,8884,Finished,2,1173817.22
Uptown,2014,Winter,Duplex,3,3,1961,,Double,4018,9271,Finished,0,1870633.14
Uptown,2015,Spring,Triplex,2,2,1987,,Double,1886,5178,Not Finished,1,2124750.78
Uptown,2015,Summer,Townhouse,5,1,1961,1997.0,None,4620,2208,Finished,0,2956373.03
Uptown,2015,Fall,Townhouse,3,3,2007,,None,3157,1243,Finished,1,985418.59
Uptown,2015,Winter,Condo,4,1,2016,,Triple,2377,6483,Not Finished,0,1440075.42
Uptown,2016,Spring,Townhouse,5,3,1986,2008.0,Triple,1406,1583,Not Finished,1,1173701.39
Uptown,2016,Summer,Condo,4,1,1961,2015.0,Single,3123,4424,Finished,1,1958626.42
Uptown,2016,Fall,Duplex,1,2,1986,,Single,4308,8781,Finished,1,1303220.48
Uptown,2016,Winter,House,2,1,2017,,Single,849,3028,Finished,1,1290495.4530000002
Uptown,2017,Spring,Triplex,1,3,1952,,Triple,4841,5672,Finished,0,3860971.83
Uptown,2017,Summer,Triplex,2,1,2001,2016.0,Triple,1194,8638,Finished,1,3747537.9
Uptown,2017,Fall,House,5,1,1961,,Single,3244,3370,Finished,0,4080011.31
Uptown,2017,Winter,Townhouse,1,3,2001,2014.0,Triple,811,2578,Finished,0,959202.41
Uptown,2018,Spring,Triplex,2,2,1980,,Triple,1178,6315,Not Finished,0,2232063.64
Uptown,2018,Summer,Triplex,1,1,1980,1996.0,Single,3438,6328,Not Finished,0,2749672.63
Uptown,2018,Fall,House,2,3,1956,,Triple,4745,9398,Finished,1,5303411.15
Uptown,2018,Winter,House,2,2,1999,2016.0,Single,4421,5040,Finished,1,4942272.41
Uptown,2019,Spring,Triplex,3,2,2022,,Double,1172,5617,Not Finished,2,3230024.02
Uptown,2019,Summer,Condo,4,2,1957,,Single,3967,8121,Not Finished,0,806541.04
Uptown,2019,Fall,Duplex,1,2,2010,2022.0,Triple,816,7696,Finished,0,2769243.44
Uptown,2019,Winter,Triplex,5,3,1969,2019.0,Single,1949,5817,Finished,1,4253939.77
Uptown,2020,Spring,House,3,3,2005,,Double,2168,3735,Not Finished,2,3639577.96
Uptown,2020,Summer,Duplex,2,2,2022,,None,927,6060,Not Finished,2,3641205.39
Uptown,2020,Fall,Triplex,5,2,1955,,Double,1126,9461,Finished,0,3386216.4599999995
Uptown,2020,Winter,Triplex,5,1,1980,2017.0,Single,2882,6278,Not Finished,0,4562824.788
Uptown,2021,Spring,Townhouse,3,3,1996,,Double,2063,1460,Finished,1,3343175.604
Uptown,2021,Summer,Duplex,4,2,1952,,Triple,1037,4440,Finished,1,2728899.48
Uptown,2021,Fall,Condo,2,3,1989,,None,1386,2260,Not Finished,0,2188631.172
Uptown,2021,Winter,Triplex,1,1,2017,,Triple,4930,6229,Finished,2,2016630.8159999999
Uptown,2022,Spring,House,3,1,2012,,Single,3352,1241,Not Finished,2,5239897.692
Uptown,2022,Summer,Townhouse,4,1,1950,2006.0,Triple,3661,4716,Not Finished,0,3821114.5799999996
Uptown,2022,Fall,House,1,1,1962,,Triple,3709,7525,Not Finished,1,4259457.65
Uptown,2022,Winter,Townhouse,4,2,1968,,Triple,2149,7108,Not Finished,1,2943693.61
Uptown,2023,Spring,Duplex,5,3,1958,,Triple,4558,1138,Not Finished,2,5317439.96
Uptown,2023,Summer,Triplex,2,3,2017,,Single,2261,7799,Finished,0,4172636.71
Uptown,2023,Fall,Condo,4,3,1990,,Double,2383,9711,Not Finished,2,1525285.18
Uptown,2023,Winter,Condo,2,2,1985,,Double,629,1561,Finished,1,2878135.52
Downtown,2004,Spring,Townhouse,3,1,1973,1986.0,Triple,4982,7433,Not Finished,2,1614937.5
Downtown,2004,Summer,Triplex,1,3,1963,,None,3450,5773,Not Finished,2,2124085.51
Downtown,2004,Fall,Duplex,2,2,1962,1986.0,Double,4562,3581,Finished,1,908351.68
Downtown,2004,Winter,Condo,2,1,1993,,Triple,3078,5730,Finished,1,467878.94999999995
Downtown,2005,Spring,Duplex,2,2,2002,,Single,1957,2944,Not Finished,2,2308121.36
Downtown,2005,Summer,Condo,3,3,2009,2023.0,Single,1154,2187,Not Finished,1,778394.5
Downtown,2005,Fall,Condo,1,3,1992,2010.0,None,4038,3022,Not Finished,2,1076656.22
Downtown,2005,Winter,Townhouse,4,1,1998,,Triple,2476,8242,Not Finished,0,1927778.04
Downtown,2006,Spring,Condo,5,1,1997,,None,3429,8441,Not Finished,1,822942.41
Downtown,2006,Summer,Condo,1,2,2015,,Single,3640,1922,Not Finished,0,670267.91
Downtown,2006,Fall,Townhouse,4,2,2023,,Double,2171,1915,Finished,0,1589146.06
Downtown,2006,Winter,House,4,1,1997,,Single,1742,3182,Finished,0,1843062.16
Downtown,2007,Spring,Condo,3,3,2012,2022.0,Double,1857,8683,Finished,2,347508.46
Downtown,2007,Summer,Triplex,5,3,2004,,Triple,2256,7618,Finished,2,1338478.87
Downtown,2007,Fall,Triplex,3,1,2008,2018.0,Single,3423,4144,Finished,2,1101221.04
Downtown,2007,Winter,House,5,3,1958,,Single,4531,7522,Finished,0,1841710.85
Downtown,2008,Spring,Triplex,3,1,1965,1987.0,Triple,559,4884,Finished,1,944542.62
Downtown,2008,Summer,Duplex,3,3,1991,2022.0,Triple,771,9468,Not Finished,0,1515913.68
Downtown,2008,Fall,House,2,3,1961,2016.0,None,1104,4797,Finished,2,3350096.94
Downtown,2008,Winter,Duplex,5,1,1989,2020.0,Double,2045,9881,Not Finished,0,1792965.8
Downtown,2009,Spring,Duplex,1,3,1956,,Single,3032,6735,Finished,1,1073191.47
Downtown,2009,Summer,Townhouse,5,2,2015,,Single,2902,9843,Not Finished,2,1930478.25
Downtown,2009,Fall,House,4,2,1954,,None,4827,6821,Finished,0,1622131.31
Downtown,2009,Winter,Duplex,2,2,2020,,Single,4092,3617,Not Finished,0,2315883.85
Downtown,2010,Spring,Triplex,1,3,2000,2021.0,Double,3137,8545,Not Finished,0,1149980.23
Downtown,2010,Summer,Triplex,4,3,1997,,Triple,2126,1667,Not Finished,2,1881706.7
Downtown,2010,Fall,Townhouse,3,1,1977,2021.0,Single,882,8176,Not Finished,1,1568028.05
Downtown,2010,Winter,Townhouse,1,1,1991,,None,4173,5466,Not Finished,2,2319393.69
Downtown,2011,Spring,Triplex,2,1,1951,,Double,2621,5748,Finished,0,1649001.54
Downtown,2011,Summer,Triplex,1,2,2001,2014.0,Double,957,6783,Finished,2,1277869.0
Downtown,2011,Fall,House,3,2,2021,,Triple,2458,8857,Finished,2,4226282.23
Downtown,2011,Winter,Condo,1,1,1981,,None,2927,4998,Finished,2,414823.21
Downtown,2012,Spring,Triplex,3,1,1965,,Double,4510,1684,Not Finished,0,2016810.79
Downtown,2012,Summer,Triplex,1,1,1956,2003.0,Single,3507,9199,Not Finished,1,1361101.9
Downtown,2012,Fall,House,2,1,2014,,None,1184,9729,Not Finished,0,1413235.69
Downtown,2012,Winter,Triplex,2,1,2022,,Single,1758,5303,Not Finished,1,1131038.49
Downtown,2013,Spring,Triplex,3,2,1958,,Triple,2740,8411,Finished,2,3158198.39
Downtown,2013,Summer,Townhouse,2,2,1992,2019.0,Triple,2541,8463,Not Finished,1,2242064.82
Downtown,2013,Fall,Townhouse,1,1,1978,,Double,941,6654,Finished,1,1022346.57
Downtown,2013,Winter,Townhouse,5,1,1975,1993.0,None,1271,2336,Finished,1,1704444.24
Downtown,2014,Spring,Townhouse,3,1,1985,,Single,2769,1060,Finished,0,1615783.42
Downtown,2014,Summer,Triplex,5,1,1974,2002.0,Triple,2354,9452,Finished,0,1290784.13
Downtown,2014,Fall,Townhouse,4,1,1968,1999.0,Double,1782,9202,Not Finished,0,2354610.93
Downtown,2014,Winter,Townhouse,2,2,2023,,Single,4484,7821,Finished,2,2723204.77
Downtown,2015,Spring,Triplex,4,1,2015,,Double,2221,7627,Finished,2,2264935.43
Downtown,2015,Summer,Townhouse,3,3,1985,,Triple,1692,1363,Finished,1,1011305.51
Downtown,2015,Fall,Duplex,2,1,2000,2016.0,Triple,2125,6948,Not Finished,2,2249885.55
Downtown,2015,Winter,Duplex,5,1,2000,2017.0,Double,3757,2551,Finished,2,2993720.7
Downtown,2016,Spring,Condo,1,2,2007,2020.0,Double,4455,3104,Finished,1,1320577.03
Downtown,2016,Summer,Triplex,1,2,1998,2009.0,Single,1927,6121,Finished,1,3767133.67
Downtown,2016,Fall,House,4,3,2004,,Single,1401,7722,Not Finished,0,1326975.15
Downtown,2016,Winter,Duplex,3,3,1990,2003.0,None,737,3195,Finished,0,2198295.83
Downtown,2017,Spring,Duplex,4,3,1973,2012.0,Double,3407,6133,Finished,2,3051551.56
Downtown,2017,Summer,Condo,3,1,1966,,None,3479,8356,Finished,1,1645502.07
Downtown,2017,Fall,Townhouse,5,1,1963,,None,4864,6083,Not Finished,1,2908392.53
Downtown,2017,Winter,Condo,2,3,1971,,None,4057,6415,Finished,0,520817.66
Downtown,2018,Spring,Condo,2,1,1994,,Triple,1244,7854,Not Finished,0,1941896.63
Downtown,2018,Summer,Condo,2,1,1952,,None,2050,1516,Not Finished,0,1344715.86
Downtown,2018,Fall,Townhouse,1,3,1958,,Double,1573,3583,Not Finished,0,2727107.77
Downtown,2018,Winter,Condo,4,1,1953,,Single,1535,1426,Finished,0,1468531.22
Downtown,2019,Spring,Triplex,1,1,1960,,None,4406,7391,Finished,1,4139804.57
Downtown,2019,Summer,Triplex,1,1,2004,2017.0,Single,3873,8464,Not Finished,2,1948569.74
Downtown,2019,Fall,Duplex,5,3,1991,2017.0,Triple,4407,6874,Finished,1,3306962.37
Downtown,2019,Winter,Triplex,3,1,1990,,Single,2029,6301,Finished,1,2774246.96
Downtown,2020,Spring,Duplex,5,2,1955,,Single,1644,8283,Not Finished,1,2955457.33
Downtown,2020,Summer,Triplex,4,3,2003,,Single,4845,9326,Not Finished,1,1986545.54
Downtown,2020,Fall,Triplex,1,3,1972,,Double,3847,6987,Not Finished,2,3949072.548
Downtown,2020,Winter,Duplex,2,2,1987,,None,4190,4574,Not Finished,0,2052236.496
Downtown,2021,Spring,Townhouse,4,2,1982,,None,1601,9264,Finished,0,2173374.864
Downtown,2021,Summer,Condo,4,1,1962,,Single,3536,4393,Finished,0,1241122.548
Downtown,2021,Fall,Duplex,2,1,1984,2021.0,Double,4327,6776,Finished,0,4588949.22
Downtown,2021,Winter,House,1,3,2007,,None,2674,4107,Finished,1,3879804.864
Downtown,2022,Spring,Triplex,5,2,1983,,Double,4469,7319,Not Finished,2,5965821.671999999
Downtown,2022,Summer,Duplex,5,3,1999,2018.0,Double,4334,5246,Not Finished,1,4160851.3319999995
Downtown,2022,Fall,Triplex,5,3,1951,,Triple,3161,7613,Finished,0,4484186.04
Downtown,2022,Winter,Condo,5,2,1960,1982.0,None,2733,9834,Finished,2,2318261.4
Downtown,2023,Spring,Condo,4,3,1973,1986.0,Single,3506,8531,Finished,1,1186325.8
Downtown,2023,Summer,Townhouse,5,2,2004,,Single,2818,6806,Finished,2,1096699.9
Downtown,2023,Fall,Townhouse,4,3,1989,,Double,4203,4484,Finished,0,1650557.18
Downtown,2023,Winter,Duplex,2,3,1982,2012.0,Triple,4988,2654,Finished,2,4372589.65
Queensborough,2004,Spring,Triplex,5,2,1990,2004.0,Triple,1831,7856,Finished,0,2255440.58
Queensborough,2004,Summer,Duplex,2,1,1969,,Triple,1473,5716,Not Finished,1,1705745.37
Queensborough,2004,Fall,House,5,1,1969,,Triple,1887,4259,Finished,1,2790091.15
Queensborough,2004,Winter,Triplex,3,2,2015,,Double,2681,2807,Finished,0,1784387.74
Queensborough,2005,Spring,Townhouse,3,2,1964,2007.0,None,3865,1908,Finished,0,2121076.12
Queensborough,2005,Summer,Townhouse,2,1,2018,,Triple,1713,9564,Not Finished,0,1289104.71
Queensborough,2005,Fall,Triplex,4,2,1986,,Double,696,7466,Finished,2,2194707.37
Queensborough,2005,Winter,House,5,3,1960,,None,2559,8959,Finished,2,1260458.82
Queensborough,2006,Spring,Duplex,4,2,1962,,None,3199,6570,Not Finished,2,2311617.14
Queensborough,2006,Summer,Duplex,4,1,1983,2011.0,Single,1171,4185,Finished,1,1513180.76
Queensborough,2006,Fall,Triplex,1,2,2023,,None,3285,9653,Not Finished,0,1013839.23
Queensborough,2006,Winter,Condo,1,1,1974,2015.0,Double,4891,9714,Not Finished,1,442547.74
Queensborough,2007,Spring,Triplex,2,1,1982,2004.0,Double,4205,9514,Finished,2,1271928.6
Queensborough,2007,Summer,House,5,3,1959,,Triple,577,3953,Not Finished,0,1070964.68
Queensborough,2007,Fall,Townhouse,5,3,1956,,Triple,754,2425,Not Finished,0,1602765.18
Queensborough,2007,Winter,Duplex,3,2,1979,1991.0,None,2357,5732,Finished,2,2381252.45
Queensborough,2008,Spring,Duplex,3,1,1971,2017.0,Double,1725,1424,Not Finished,2,2746340.44
Queensborough,2008,Summer,Duplex,3,2,1951,,None,3339,8580,Not Finished,0,2547061.92
Queensborough,2008,Fall,Duplex,3,2,1951,,Single,1419,8524,Not Finished,0,1642714.14
Queensborough,2008,Winter,Condo,5,2,1970,,Double,4105,9165,Finished,2,988662.49
Queensborough,2009,Spring,Duplex,5,1,1959,2001.0,Double,4083,1374,Not Finished,1,916592.58
Queensborough,2009,Summer,Duplex,5,2,2013,2023.0,Triple,4087,1085,Not Finished,0,878288.83
Queensborough,2009,Fall,Duplex,2,1,1964,1999.0,Double,2565,8820,Finished,2,2433333.65
Queensborough,2009,Winter,House,5,2,1958,,Double,4102,9997,Finished,0,1450312.28
Queensborough,2010,Spring,Duplex,2,2,2012,,Triple,639,7500,Finished,2,2360025.35
Queensborough,2010,Summer,Condo,3,3,1957,2022.0,Double,3953,8478,Finished,2,986940.38
Queensborough,2010,Fall,Triplex,3,2,1979,2011.0,Double,680,9718,Finished,2,2397219.89
Queensborough,2010,Winter,Duplex,3,2,2006,,Double,2688,9673,Finished,1,1388962.94
Queensborough,2011,Spring,House,4,1,2003,2016.0,None,4092,7271,Finished,0,3157266.44
Queensborough,2011,Summer,Condo,3,1,1973,,Double,2081,7817,Finished,1,1088071.13
Queensborough,2011,Fall,Triplex,3,1,2002,2019.0,None,1775,2547,Not Finished,2,1380803.8
Queensborough,2011,Winter,House,3,1,1978,1993.0,Single,4999,8659,Not Finished,0,3446520.56
Queensborough,2012,Spring,Condo,3,2,2001,2013.0,Single,3113,2665,Finished,1,984893.65
Queensborough,2012,Summer,Condo,4,1,2022,,Double,1725,1758,Not Finished,0,448902.56
Queensborough,2012,Fall,Townhouse,2,1,1997,,Double,1408,8745,Not Finished,1,2664910.9
Queensborough,2012,Winter,Townhouse,4,1,1987,2000.0,Triple,2698,8847,Not Finished,2,1870618.79
Queensborough,2013,Spring,Townhouse,4,1,2002,2013.0,None,2593,9425,Finished,1,2885532.29
Queensborough,2013,Summer,Condo,2,1,1963,,Triple,4261,8886,Not Finished,1,956303.33
Queensborough,2013,Fall,Condo,5,1,2009,,Triple,757,4025,Finished,2,445064.82
Queensborough,2013,Winter,Triplex,2,2,1961,1984.0,Single,3883,1366,Finished,2,2418924.85
Queensborough,2014,Spring,Condo,5,1,1953,,None,2354,4641,Not Finished,1,1186579.569
Queensborough,2014,Summer,Condo,2,2,1966,2000.0,Single,3161,6910,Finished,0,1564608.994
Queensborough,2014,Fall,Triplex,4,1,1991,,Double,1413,1122,Finished,0,4180792.0050000004
Queensborough,2014,Winter,Triplex,2,1,2005,,Triple,1680,8596,Not Finished,0,2457910.7
Queensborough,2015,Spring,Condo,2,1,1960,1983.0,None,1871,8767,Not Finished,1,654271.24
Queensborough,2015,Summer,Condo,1,2,1981,,None,773,5129,Not Finished,2,1634074.17
Queensborough,2015,Fall,Duplex,2,3,1952,1962.0,Single,2778,8721,Finished,1,3032888.72
Queensborough,2015,Winter,Condo,4,3,1977,,None,3486,6023,Not Finished,1,761451.68
Queensborough,2016,Spring,House,1,3,1950,2017.0,Single,3670,4202,Finished,2,2240701.78
Queensborough,2016,Summer,Triplex,1,2,2003,2021.0,Double,3903,3603,Finished,1,1573407.68
Queensborough,2016,Fall,House,2,1,2017,,Triple,3845,7063,Finished,1,5439715.02
Queensborough,2016,Winter,Condo,1,2,1955,2012.0,Single,2236,3822,Finished,2,1531396.97
Queensborough,2017,Spring,Condo,4,1,1954,2015.0,None,4209,3592,Not Finished,1,1919452.76
Queensborough,2017,Summer,Townhouse,4,2,1986,1999.0,None,770,1319,Not Finished,0,1612291.04
Queensborough,2017,Fall,Townhouse,2,2,2019,,None,1105,5399,Not Finished,0,2835540.36
Queensborough,2017,Winter,Duplex,1,2,2021,,Triple,1458,7180,Not Finished,2,2459264.22
Queensborough,2018,Spring,Duplex,3,1,1971,,Triple,3935,5703,Finished,0,3433634.18
Queensborough,2018,Summer,Triplex,5,2,1957,1975.0,Triple,3354,9414,Finished,0,3691480.31
Queensborough,2018,Fall,Duplex,3,2,1977,,Double,2076,6293,Not Finished,2,2735123.26
Queensborough,2018,Winter,House,2,1,2006,,Triple,2958,2184,Not Finished,1,4303657.93
Queensborough,2019,Spring,Duplex,5,1,1973,2012.0,Single,4743,2787,Finished,2,2584089.41
Queensborough,2019,Summer,Duplex,1,3,2010,,Single,959,8895,Finished,1,2823293.43
Queensborough,2019,Fall,Triplex,5,1,1963,2017.0,Single,4242,8778,Not Finished,0,4228433.2
Queensborough,2019,Winter,Duplex,1,2,2023,,None,957,4803,Finished,1,2952683.01
Queensborough,2020,Spring,Townhouse,4,2,1954,,Single,4100,3585,Finished,0,739858.889
Queensborough,2020,Summer,Townhouse,1,3,1977,,Single,2605,1032,Finished,1,3536069.76
Queensborough,2020,Fall,Triplex,3,3,1996,2013.0,None,2539,3414,Not Finished,1,3859243.0319999997
Queensborough,2020,Winter,Condo,3,2,1955,,None,1369,8805,Finished,0,763458.444
Queensborough,2021,Spring,Townhouse,1,2,2020,,Triple,2493,7395,Finished,0,3275671.0799999996
Queensborough,2021,Summer,Townhouse,1,1,2003,,None,4687,9685,Finished,1,3323653.212
Queensborough,2021,Fall,Townhouse,4,3,1993,,None,1093,6320,Finished,1,1797947.712
Queensborough,2021,Winter,Condo,3,1,2011,,None,2274,8591,Not Finished,0,1002227.0519999999
Queensborough,2022,Spring,Condo,1,1,1960,,Single,1117,9401,Not Finished,2,1746011.064
Queensborough,2022,Summer,House,2,1,2019,,Single,4820,8475,Finished,0,7468641.096
Queensborough,2022,Fall,Townhouse,5,1,1956,1980.0,Double,2711,9342,Not Finished,0,3652860.55
Queensborough,2022,Winter,Condo,2,1,1969,,Single,2898,5787,Not Finished,0,1114999.22
Queensborough,2023,Spring,Condo,5,1,1950,2021.0,None,1310,3159,Not Finished,2,2035576.73
Queensborough,2023,Summer,Condo,3,3,1958,,Triple,1143,1170,Finished,1,802908.16
Queensborough,2023,Fall,House,4,3,1971,2023.0,Single,4240,7008,Finished,1,1869883.86
Queensborough,2023,Winter,Duplex,4,1,1958,,Triple,791,2536,Finished,2,4046646.53
Glenbrook North,2004,Spring,House,3,2,2002,,Single,2421,2904,Finished,2,2245302.19
Glenbrook North,2004,Summer,Townhouse,2,3,1971,1991.0,None,2501,5517,Not Finished,1,1497396.73
Glenbrook North,2004,Fall,House,4,3,1978,,None,4265,4202,Not Finished,2,3265096.39
Glenbrook North,2004,Winter,House,1,1,1991,2014.0,Triple,1670,9697,Not Finished,2,742018.55
Glenbrook North,2005,Spring,Condo,1,1,1981,,Triple,519,8644,Finished,2,1076813.14
Glenbrook North,2005,Summer,Condo,2,1,2009,2019.0,Double,4140,9210,Not Finished,1,682783.45
Glenbrook North,2005,Fall,House,3,3,1976,,None,3018,6605,Not Finished,1,2710578.93
Glenbrook North,2005,Winter,Townhouse,4,2,1990,2023.0,None,3392,4901,Not Finished,0,1844478.39
Glenbrook North,2006,Spring,Triplex,4,1,2014,,Triple,4631,4714,Not Finished,1,2690759.51
Glenbrook North,2006,Summer,Triplex,1,2,1951,1996.0,Double,3049,7838,Not Finished,1,2669406.03
Glenbrook North,2006,Fall,House,3,2,1989,,Double,1542,8084,Not Finished,1,1923482.28
Glenbrook North,2006,Winter,Condo,3,3,2012,2023.0,Double,4058,5437,Not Finished,2,610062.59
Glenbrook North,2007,Spring,Townhouse,5,2,2000,2014.0,Single,1819,9687,Finished,1,2176456.83
Glenbrook North,2007,Summer,Townhouse,5,2,2019,,Triple,4100,8337,Not Finished,0,1049908.8
Glenbrook North,2007,Fall,House,2,1,1990,,Double,4019,1992,Finished,2,1802475.26
Glenbrook North,2007,Winter,Condo,2,1,1977,2010.0,Double,2530,7099,Not Finished,0,677252.83
Glenbrook North,2008,Spring,House,5,1,1982,,Triple,2582,3187,Finished,1,4044542.73
Glenbrook North,2008,Summer,Townhouse,5,2,1988,2023.0,Single,4613,5731,Not Finished,0,699022.26
Glenbrook North,2008,Fall,Triplex,2,2,1977,1990.0,Triple,4147,2530,Not Finished,2,2668021.67
Glenbrook North,2008,Winter,Townhouse,2,1,1982,2010.0,Double,1999,5690,Finished,2,2169601.54
Glenbrook North,2009,Spring,Duplex,3,3,2000,2021.0,Single,680,4970,Finished,1,1792337.18
Glenbrook North,2009,Summer,Duplex,3,1,2004,2015.0,Double,2236,8513,Finished,1,2276205.0
Glenbrook North,2009,Fall,Townhouse,2,2,1969,2018.0,Double,579,8039,Not Finished,0,1905417.33
